id,assigned_topic,topic_label,top_topic_prob
Pod_0,18,18_farmer_rye_oats_horses,1.0
Pod_1,18,18_farmer_rye_oats_horses,1.0
Pod_2,18,18_farmer_rye_oats_horses,1.0
Pod_3,17,17_mocking_squirrel_don laugh_laugh,0.84783894
Pod_4,0,0_dear_sorrow_wish_weaving,0.0
Pod_5,0,0_dear_sorrow_wish_weaving,0.0
Pod_6,0,0_dear_sorrow_wish_weaving,0.0
Pod_7,0,0_dear_sorrow_wish_weaving,0.0
Pod_8,9,9_wreath_wreaths_wreath wreath_periwinkle,0.61413586
Pod_10,0,0_dear_sorrow_wish_weaving,0.0
Pod_11,0,0_dear_sorrow_wish_weaving,0.0
Pod_12,17,17_mocking_squirrel_don laugh_laugh,1.0
Pod_13,17,17_mocking_squirrel_don laugh_laugh,1.0
Pod_14,0,0_dear_sorrow_wish_weaving,0.0
Pod_15,0,0_dear_sorrow_wish_weaving,0.0
Pod_16,0,0_dear_sorrow_wish_weaving,0.0
Pod_17,0,0_dear_sorrow_wish_weaving,0.0
Pod_18,0,0_dear_sorrow_wish_weaving,0.0
Pod_19,17,17_mocking_squirrel_don laugh_laugh,1.0
Pod_20,17,17_mocking_squirrel_don laugh_laugh,1.0
Pod_21,0,0_dear_sorrow_wish_weaving,0.0
Pod_23,0,0_dear_sorrow_wish_weaving,0.0
Pod_24,0,0_dear_sorrow_wish_weaving,0.0
Pod_25,17,17_mocking_squirrel_don laugh_laugh,0.76974314
Pod_26,18,18_farmer_rye_oats_horses,1.0
Pod_27,17,17_mocking_squirrel_don laugh_laugh,1.0
Pod_28,0,0_dear_sorrow_wish_weaving,0.0
Pod_29,0,0_dear_sorrow_wish_weaving,0.0
Pod_30,17,17_mocking_squirrel_don laugh_laugh,0.5190046
Pod_31,0,0_dear_sorrow_wish_weaving,0.0
Pod_32,17,17_mocking_squirrel_don laugh_laugh,1.0
Pod_33,7,7_street_streets_fence_corner,1.0
Pod_34,7,7_street_streets_fence_corner,0.7136698
Pod_35,0,0_dear_sorrow_wish_weaving,0.0
Pod_36,17,17_mocking_squirrel_don laugh_laugh,0.7022697
Pod_37,0,0_dear_sorrow_wish_weaving,0.0
Pod_38,18,18_farmer_rye_oats_horses,0.5746201
Pod_39,0,0_dear_sorrow_wish_weaving,0.0
Pod_40,0,0_dear_sorrow_wish_weaving,0.0
Pod_41,0,0_dear_sorrow_wish_weaving,0.0
Pod_42,0,0_dear_sorrow_wish_weaving,0.0
Pod_43,13,13_september_thirty_march_summer,1.0
Pod_44,14,14_gyeongsang_jeolla_country_blow,1.0
Pod_45,10,10_young cossack_cossack_horseback_love young,0.50808954
Pod_46,6,6_poplar_eyebrows_bright_boast,0.5229543
Pod_47,6,6_poplar_eyebrows_bright_boast,0.5236486
Pod_48,14,14_gyeongsang_jeolla_country_blow,0.75771016
Pod_49,10,10_young cossack_cossack_horseback_love young,0.9189588
Pod_50,10,10_young cossack_cossack_horseback_love young,1.0
Pod_51,10,10_young cossack_cossack_horseback_love young,0.7725088
Pod_52,0,0_dear_sorrow_wish_weaving,0.0
Pod_53,6,6_poplar_eyebrows_bright_boast,1.0
Pod_54,10,10_young cossack_cossack_horseback_love young,0.8505595
Pod_55,0,0_dear_sorrow_wish_weaving,0.0
Pod_56,10,10_young cossack_cossack_horseback_love young,0.50185066
Pod_57,9,9_wreath_wreaths_wreath wreath_periwinkle,0.79550946
Pod_58,9,9_wreath_wreaths_wreath wreath_periwinkle,1.0
Pod_59,9,9_wreath_wreaths_wreath wreath_periwinkle,0.8910458
Pod_60,9,9_wreath_wreaths_wreath wreath_periwinkle,0.8811158
Pod_61,0,0_dear_sorrow_wish_weaving,0.0
Pod_62,7,7_street_streets_fence_corner,1.0
Pod_64,18,18_farmer_rye_oats_horses,0.79126537
Pod_65,13,13_september_thirty_march_summer,0.42806306
Pod_66,17,17_mocking_squirrel_don laugh_laugh,0.76072854
Pod_67,11,11_little horses_horses_maids_altar,1.0
Pod_71,9,9_wreath_wreaths_wreath wreath_periwinkle,1.0
Pod_72,14,14_gyeongsang_jeolla_country_blow,0.5747749
Pod_73,3,3_saint nicholas_saint_nicholas_holy evening,0.3837955
Pod_75,17,17_mocking_squirrel_don laugh_laugh,0.5352414
Pod_76,10,10_young cossack_cossack_horseback_love young,0.69022137
Pod_84,16,16_song praise_cheerful song_sing song_sing,1.0
Pod_85,18,18_farmer_rye_oats_horses,1.0
Pod_86,15,15_slave_goats_ants_feathers,0.43791926
Pod_87,14,14_gyeongsang_jeolla_country_blow,0.85073835
Pod_88,16,16_song praise_cheerful song_sing song_sing,0.621593
Pod_89,10,10_young cossack_cossack_horseback_love young,1.0
Pod_90,9,9_wreath_wreaths_wreath wreath_periwinkle,0.6246483
Pod_91,13,13_september_thirty_march_summer,1.0
Pod_92,13,13_september_thirty_march_summer,0.41168135
Pod_93,13,13_september_thirty_march_summer,0.41132754
Pod_94,18,18_farmer_rye_oats_horses,0.8547439
Pod_95,15,15_slave_goats_ants_feathers,0.6095913
Pod_96,10,10_young cossack_cossack_horseback_love young,1.0
Pod_97,10,10_young cossack_cossack_horseback_love young,0.8603826
