id,assigned_topic,topic_label,top_topic_prob
e000076720019,103,103_dog went_went herd_whistled_nest forest,0.49755475
e000077690016,122,122_mocking_squirrel_laughed_don laugh,0.7568032
e000078640008,100,100_did spruce_spruce old_dry spruce_forest dry,0.5952106
e000080410027,137,137_horses_rye_buns_buy horse,0.6293627
e000178260013,100,100_did spruce_spruce old_dry spruce_forest dry,0.53069913
e000536610000,0,0_midsummer_mother grave_hay_rise dear,0.0
e000595320022,100,100_did spruce_spruce old_dry spruce_forest dry,0.4860304
e000595340023,122,122_mocking_squirrel_laughed_don laugh,0.3158174
e000598870000,100,100_did spruce_spruce old_dry spruce_forest dry,0.5013307
e000683680005,100,100_did spruce_spruce old_dry spruce_forest dry,0.50282556
ea00009830014,100,100_did spruce_spruce old_dry spruce_forest dry,0.47760925
ea00009850016,78,78_beloved girl_wife beautiful_heartfelt_making love,1.0
eks0100240000,100,100_did spruce_spruce old_dry spruce_forest dry,0.49248013
era200101100001,139,139_tree apple_apple tree_tree seen_barley field,0.4586824
era200101140006,0,0_midsummer_mother grave_hay_rise dear,0.0
era200101370001,100,100_did spruce_spruce old_dry spruce_forest dry,0.68628
era200601230001,100,100_did spruce_spruce old_dry spruce_forest dry,0.51692945
era200703640019,0,0_midsummer_mother grave_hay_rise dear,0.0
era200703650021,100,100_did spruce_spruce old_dry spruce_forest dry,0.64320934
era200703750047,0,0_midsummer_mother grave_hay_rise dear,0.0
era201107500009,100,100_did spruce_spruce old_dry spruce_forest dry,0.7018476
era201400340008,103,103_dog went_went herd_whistled_nest forest,0.5124437
era201400450006,144,144_horseback_farmer_emperor_bowing,0.50597054
era201401710006,100,100_did spruce_spruce old_dry spruce_forest dry,0.6756176
era201402110004,100,100_did spruce_spruce old_dry spruce_forest dry,0.8900203
era201402730010,0,0_midsummer_mother grave_hay_rise dear,0.0
era201708700000,100,100_did spruce_spruce old_dry spruce_forest dry,1.0
era202400960005,100,100_did spruce_spruce old_dry spruce_forest dry,0.58263475
era202403130031,100,100_did spruce_spruce old_dry spruce_forest dry,0.63784105
era202403280055,100,100_did spruce_spruce old_dry spruce_forest dry,1.0
era202404730001,100,100_did spruce_spruce old_dry spruce_forest dry,0.6181713
era202404840012,118,118_golden maiden_little wreath_nightingale_dove dear,0.5614373
era202405030001,100,100_did spruce_spruce old_dry spruce_forest dry,0.65932804
era202405050003,103,103_dog went_went herd_whistled_nest forest,0.3243023
era202405410001,0,0_midsummer_mother grave_hay_rise dear,0.0
era202405420003,100,100_did spruce_spruce old_dry spruce_forest dry,0.66971326
era202500360003,100,100_did spruce_spruce old_dry spruce_forest dry,0.7755845
era202502010005,103,103_dog went_went herd_whistled_nest forest,1.0
era203102410002,100,100_did spruce_spruce old_dry spruce_forest dry,0.58918214
era203500180003,100,100_did spruce_spruce old_dry spruce_forest dry,0.55107707
era204101470006,100,100_did spruce_spruce old_dry spruce_forest dry,0.39420646
era204104630003,100,100_did spruce_spruce old_dry spruce_forest dry,0.49934676
era207100110013,103,103_dog went_went herd_whistled_nest forest,1.0
